Location,Date,Crop_Type,Average_Temperature_C,Total_Precipitation_mm,Soil_Moisture_Percent,Pesticide_Use_kg_per_ha,Yield_tons_per_ha
Region_B,2021-04-28,Wheat,20.39663203460317,56.91242631366281,56.31856899089109,1.0458634910249036,3.463669391957658
Region_A,2021-04-29,Rice,25.84680412018039,3.9651067385025405,32.66967004476011,1.8624880772238523,3.646935298386688
Region_B,2021-04-30,Rice,17.9314275154751,16.058758829254643,58.18061922557825,2.8961190854775385,2.9778684299800076
Region_C,2021-05-01,Rice,24.4438696932565,82.2443151175426,47.75155494034783,3.0398746450088647,6.576860370180503
Region_D,2021-05-02,Wheat,20.480461792676053,30.77828607786736,45.530400858523585,3.2026243864421122,4.860115900180313
Region_A,2021-05-03,Wheat,21.322350287051165,39.546506380290175,42.34024454353148,1.2481489865736528,2.255457499915277
Region_A,2021-05-04,Wheat,,28.353575840115564,37.514713819255505,2.2088183216974193,3.7328680874268985
Region_D,2021-05-05,Wheat,30.456550602971344,2.2446354450078516,52.00531658473872,3.27737402202635,2.891993857062676
Region_A,2021-05-06,Rice,28.045690604535885,9.061094871259682,41.40359869848047,4.864184890852031,2.485520273292586
Region_A,2021-05-07,Rice,19.538436176637106,29.488178371113804,20.329302964128477,3.774340119648599,2.159927928876065
Region_B,2021-05-08,Corn,23.41795775152599,11.7345904124512,28.828135382929975,4.65171690692281,3.9322166907592537
Region_A,2021-05-09,Corn,31.065488499895917,2.5635609768063423,38.14154247807253,3.929954262413797,2.818619764930426
Region_C,2021-05-10,Wheat,25.708584568199523,92.78280231937154,43.09998983165555,3.162726360015802,4.467826024025204
Region_C,2021-05-11,Soybeans,36.59664769990847,198.675055159762,39.43411511100104,1.3641051611135504,4.493782214530439
Region_D,2021-05-12,Soybeans,26.96658919697186,78.78634682838712,52.18970789793663,3.5000854335163085,4.8739143852114495
Region_A,2021-05-13,Rice,25.960245582450156,96.1338301134739,20.488981359613753,3.305208046819582,2.647613233925896
Region_D,2021-05-14,Rice,23.454417678987493,13.852086135460567,41.435879365051605,3.211111267057699,3.9753656106920103
Region_C,2021-05-15,Rice,25.66770452391141,161.7337177429394,21.820207746128453,2.7040364059470834,4.132454216642301
Region_A,2021-05-16,Corn,24.23765081809728,10.965402342068911,47.59712295484168,2.87895471795174,3.025821824896035
Region_A,2021-05-17,Corn,28.54054338344295,151.2372659101026,39.05541285557997,2.0049913720314683,2.728228042607125
Region_D,2021-05-18,Rice,29.78351158397292,263.1406965994648,44.19609972024118,2.836907116890364,5.109520665775973
Region_C,2021-05-19,Rice,21.070052697460252,62.1916390842341,31.361170394102338,1.3890015755531522,3.7274958757320538
Region_A,2021-05-20,Rice,18.34383523221111,198.54549447132231,52.79464931657751,4.123284788121696,4.135967750711738
Region_D,2021-05-21,Soybeans,15.818973134483517,42.14501812797031,50.417246640588516,1.3359962961441851,2.6779239881720724
Region_C,2021-05-22,Corn,27.539956634562717,15.024303624615975,,0.8823483045025988,2.280715533477806
Region_D,2021-05-23,Soybeans,19.483166969130632,28.72341714964048,38.704827531365595,2.4631071186072084,2.9305502255078895
Region_B,2021-05-24,Soybeans,14.235547035237586,45.01606318808089,45.798572852951324,3.462383477777278,3.375978612610003
Region_A,2021-05-25,Rice,26.942893022654822,3.794485110692194,32.93107432012651,2.469725712200936,2.435779993182651
Region_B,2021-05-26,Rice,37.46499758716395,48.68848016974755,48.55555659020712,1.7453935937808887,3.490155191349617
Region_C,2021-05-27,Wheat,24.969645442300532,198.63601039376942,56.49480894323921,3.011770327506983,1.8114948119315
Region_B,2021-05-28,Wheat,29.19245387225821,10.542697055766686,50.70610559979186,2.0615105093548998,2.379952577530128
Region_B,2021-05-29,Soybeans,25.409146792737825,78.65412180781225,32.70397530192591,4.697904605569849,4.170911248276875
Region_C,2021-05-30,Corn,24.505551734044285,119.24336194756286,43.61417317273103,4.651903128216074,4.103790520277894
Region_D,2021-05-31,Rice,29.595382414938843,143.8544517946248,27.068584562413523,2.7606731898744297,3.108123234613134
Region_B,2021-06-01,Rice,23.548627279056742,161.11358472240994,45.723903111756755,1.9754779730821634,2.482235690923047
Region_D,2021-06-02,Soybeans,26.336961570359513,36.85073610284772,44.50603412862539,3.8170958628048757,2.472596448473989
Region_B,2021-06-03,Wheat,26.608489030980067,189.2869392429678,21.30183660467836,0.6652082456737999,3.126731754058686
Region_D,2021-06-04,Corn,21.659547731784755,70.79856118620867,28.382161560876362,2.6364605271964305,4.144518491645291
Region_C,2021-06-05,Wheat,29.960211747682614,8.817258724042814,37.16861103256233,2.0134552742165006,4.428245691344324
Region_B,2021-06-06,Wheat,24.125201216522957,32.39914160691602,36.991402528591735,4.642411482961496,3.003468264518031
Region_C,2021-06-07,Wheat,21.221274202535778,63.35116394606259,27.905230645811947,0.5540136227270714,2.346507574015216
Region_B,2021-06-08,Wheat,27.682549217852017,14.207104998989795,43.889787293521834,2.987666940732571,3.767843637866333
Region_C,2021-06-09,Rice,20.507660091044812,51.168077623067646,42.51473608940512,3.8329861147998168,2.6764650293741505
Region_C,2021-06-10,Rice,25.140905786845643,54.92068727594814,38.05730868021481,2.6825809438581856,2.9817473611387975
Region_B,2021-06-11,Wheat,24.95440501677898,8.87862718992548,32.44208499841637,0.8843136357322474,4.825276090437038
Region_B,2021-06-12,Corn,30.42947782915789,41.6302693854329,50.487071264165635,4.87607625512556,4.327115428565768
Region_B,2021-06-13,Soybeans,27.373491164399763,73.8387316020698,56.55407113088295,2.8310469411924406,3.6579743122514516
Region_A,2021-06-14,Corn,24.87486520627428,34.5470472579968,35.16438516153463,3.263838099435551,2.228080998887277
Region_D,2021-06-15,Corn,29.088831496001436,0.6088477943850167,33.878330828451794,1.564744022183783,3.711396567470659
Region_A,2021-06-16,Corn,31.951037745086566,0.45397819254521427,44.912076654119964,2.6757413829806174,4.562657290787526
Region_A,2021-06-17,Wheat,27.789051531759313,22.082809591005336,36.419706202530136,2.4311727138124484,3.1243663342344643
Region_C,2021-06-18,Rice,25.051763099216902,130.31580885262008,,0.8370312890089269,4.851114089986715
Region_B,2021-06-19,Corn,18.4408188382492,12.982388548195848,47.396531517246714,0.9777215909636026,4.792745289518207
Region_D,2021-06-20,Wheat,19.674431684623137,50.305806252761,20.906439124927072,4.268626338284486,5.163732832143474
Region_C,2021-06-21,Corn,23.47387647822666,12.556313986525486,53.183023248526695,1.5791897849296561,3.805243126531353
Region_A,2021-06-22,Corn,21.952438989203586,19.406068427327785,40.72680524329341,1.3773122217438374,4.0873916998060125
Region_B,2021-06-23,Wheat,24.06514348507277,94.20758508770626,35.8850685543782,2.7721015306256267,4.91418728833109
Region_C,2021-06-24,Rice,,65.25626528131986,39.10765845778551,3.9593620911313083,3.9473939370689757
Region_B,2021-06-25,Rice,27.648463771783653,5.0130811518334495,39.62429355020519,0.7787593336054457,2.9987658922097875
Region_C,2021-06-26,Soybeans,24.647506109704544,27.99221753900893,22.687986965550746,3.0956356383721513,3.0514571634721386
Region_B,2021-06-27,Wheat,27.43250821913101,1.480182990112607,54.94938227453236,1.0364469927825801,3.7385549537737393
Region_A,2021-06-28,Soybeans,25.3223720740506,32.78198773179029,40.41325632270618,0.6640747287152831,2.2094385780537813
Region_D,2021-06-29,Soybeans,15.122667168230643,54.29971334477728,44.430021304473755,0.7373477847299783,3.3567410846358072
Region_A,2021-06-30,Soybeans,,6.306662671847921,49.51549770574043,4.253738486937986,4.596547118230253
Region_D,2021-07-01,Rice,24.279562221391924,17.046051616351722,29.788375424396996,1.030876176326277,1.308746148834719
Region_B,2021-07-02,Wheat,18.95152628579446,25.361324214142517,44.734718990352285,0.7031811398553138,5.034482101794515
Region_C,2021-07-03,Soybeans,27.999643649981024,125.9941784148555,37.32358909101207,2.470549492143105,4.622374218703159
Region_A,2021-07-04,Wheat,32.65375416171849,249.94780379511755,48.46770775216494,4.297970623739111,3.0402353841695238
Region_D,2021-07-05,Wheat,31.093809258486584,2.297553109084137,18.727725796485046,1.6808376942018586,4.04339082787181
Region_A,2021-07-06,Rice,23.93278564534896,71.56624401502873,39.00905699758731,2.397706778866624,3.5031477269063265
Region_D,2021-07-07,Soybeans,32.45363068424976,23.23879121527445,33.97179344216038,0.6796513965368804,4.729990368438683
Region_A,2021-07-08,Soybeans,25.743337286010558,24.916713844208655,44.322629506341556,2.5208533136069415,4.482683142769941
Region_D,2021-07-09,Wheat,23.314570144409803,70.1750725497671,44.700441873682024,3.0992588628671016,2.099929276816991
Region_D,2021-07-10,Corn,21.9329866822953,125.31249964185862,32.92374105177974,3.0690817418846517,4.087262413464177
Region_B,2021-07-11,Rice,23.487651567559357,150.7239393293603,32.87826135823956,1.9959201147846433,3.2943721463567526
Region_D,2021-07-12,Rice,23.059115907293858,43.033647172273184,38.89334631442671,1.9198993129841098,3.5828325705181
Region_B,2021-07-13,Rice,25.85208111187744,22.0899500324707,31.033577726847916,0.9798062852146905,2.7718280990301842
Region_D,2021-07-14,Rice,25.802869905249324,77.45221547885494,48.41983695452127,2.1505924429082075,5.248137069120835
Region_C,2021-07-15,Soybeans,25.015230100767074,14.45090711393864,36.30792799552554,0.9477260099283409,4.540061819902576
Region_C,2021-07-16,Soybeans,27.184690848731748,41.51414204758868,10.930117806783585,3.949681751204232,2.7602288360270326
Region_C,2021-07-17,Corn,30.953231373931708,22.20342059383268,36.25177943378194,4.848234339866837,2.165389393089767
Region_D,2021-07-18,Rice,29.747770677206617,53.44749114938969,29.614561791560277,4.865335055000181,3.114327369022152
Region_B,2021-07-19,Rice,17.575510157750482,13.748093444425482,23.687241845390545,4.392819947189272,3.934502646091306
Region_B,2021-07-20,Wheat,12.230394325490225,10.63447836422213,27.625733617774273,3.203564672028286,3.740205843946223
Region_D,2021-07-21,Soybeans,29.67159955619637,125.19779908948433,41.094084718329704,3.6538956375974596,4.753132824768244
Region_C,2021-07-22,Rice,18.165606507922895,5.368330935189589,53.28640828248231,1.7834261120618633,4.289919722180852
Region_C,2021-07-23,Corn,23.87617299053658,35.25672792049088,43.131844738649804,3.3384668907767927,4.469569025752907
Region_B,2021-07-24,Corn,19.149434869703203,12.477763444526255,33.934966117842606,2.5504229724794487,3.8268554006104374
Region_C,2021-07-25,Soybeans,15.9900978120999,1.9853996856933325,44.55904195170703,2.6690780289961964,2.1107012697890095
Region_A,2021-07-26,Corn,27.70731364102394,1.834175280566355,35.40909689781008,3.9099945216882106,3.3043014688530987
Region_B,2021-07-27,Corn,28.795775801513233,9.632037172916343,,1.7686326001876325,4.5600897399086655
Region_C,2021-07-28,Soybeans,22.1174479963664,100.78404909353613,28.456373317670156,1.9311782526253394,3.448477071475354
Region_B,2021-07-29,Rice,12.044788539275451,16.597635333402472,22.48171193248281,4.6608880600788645,4.003090368623747
Region_A,2021-07-30,Rice,22.268777758737585,150.24790562678797,36.100762934405545,0.7530093268293752,3.181251684753867
Region_B,2021-07-31,Corn,26.959020027012734,43.568532458693184,41.58053489920132,2.6853543428600317,2.4701881514581547
Region_B,2021-08-01,Corn,17.605442156129357,28.689530490754382,39.0337632998511,4.607603601835378,3.3766559359538895
Region_B,2021-08-02,Rice,25.91679959889578,43.38560505970516,35.84033072052641,3.2466335351817066,3.8090474430326537
Region_B,2021-08-03,Soybeans,24.923450754135022,36.35571794975433,30.54253939303219,2.9588318339545943,2.8443122805385563
Region_A,2021-08-04,Corn,27.896457498005443,71.10151842746741,46.08246191684969,1.6238488065320984,3.2642887551433315
Region_D,2021-08-05,Wheat,25.597901842070765,16.59884241993632,26.82868080053415,2.044739700790017,2.5605367580140173
Region_B,2021-08-06,Soybeans,20.13465529559222,21.77434362613133,47.760279138434754,4.334217871121118,4.619244917564096
Region_B,2021-08-07,Corn,30.982857508322457,112.26031136902603,29.97782981073275,3.0164815929580615,3.205544242411966
Region_C,2021-08-08,Corn,24.20735213486515,146.36305584720753,32.47564762646965,2.8163398719055093,4.952755545126183
Region_B,2021-08-09,Wheat,24.86347730245034,111.54031145986536,25.33214809384323,0.9481087109301302,5.028747850540908
Region_C,2021-08-10,Wheat,20.333660204634022,27.1887946748747,34.98597853114363,0.572126704048054,3.418954035278256
Region_D,2021-08-11,Rice,22.783588744042447,75.78952457757636,,4.836583349091721,2.4915512674526505
Region_A,2021-08-12,Soybeans,20.575986429865495,32.34522562058408,45.15628088443957,2.1964377527907875,1.4141021222666628
Region_A,2021-08-13,Soybeans,24.135269700382885,34.41194749736848,49.78422112028035,3.2144587794477695,2.0279629269732085
Region_D,2021-08-14,Rice,33.558542400711715,11.450543335802255,45.22142545933936,0.8587178293427824,2.12616517510134
Region_A,2021-08-15,Soybeans,,44.717938178699704,28.963301714696307,3.5740142857537096,4.878469627461505
Region_D,2021-08-16,Soybeans,16.932193010616295,10.298093873716539,,4.696550189176824,3.615824587226946
Region_D,2021-08-17,Soybeans,32.35585163746804,20.14078347864592,32.19800870882537,3.0904936384883883,3.889604524091988
Region_D,2021-08-18,Soybeans,23.95338161424067,96.56149226451774,53.3057490403904,1.0675189506893474,1.279578991064874
Region_A,2021-08-19,Soybeans,21.654636306700418,11.601382995655154,28.032113535736883,3.117746873630645,2.302033570782738
Region_C,2021-08-20,Wheat,,3.6908468501513134,48.93697689389111,3.948562458970936,4.387079776446287
Region_D,2021-08-21,Soybeans,21.97192230131568,3.575207853447732,48.929538701087694,2.328874414583084,3.786774112382586
Region_B,2021-08-22,Wheat,34.13004856773468,141.3286146641773,58.29620201716087,4.459269865736605,3.3527947213144027
Region_A,2021-08-23,Soybeans,28.389629356696346,35.35423672578998,35.903134073705026,3.41907329010814,4.0648423586001226
Region_D,2021-08-24,Rice,22.560442959271487,26.33183749008319,47.123221595801624,4.5466201323014115,5.135797806135815
Region_D,2021-08-25,Corn,35.786541066327516,83.26830208309165,62.816518365388426,3.3057739006130173,3.2789575364629493
Region_B,2021-08-26,Wheat,21.97142538498331,90.34139994404849,33.82358323066303,1.090795874021709,3.5693698026580694
Region_C,2021-08-27,Soybeans,28.710476860046533,20.187656203144382,24.649597524676402,1.893612699973351,3.6925969187313052
Region_C,2021-08-28,Rice,26.49646290203246,59.14613885831744,21.199899660922362,1.4080772671360562,5.892109635273993
Region_C,2021-08-29,Corn,31.50870644699399,73.7284866529631,47.12712028861331,4.589719239725881,1.4006437355809744
Region_D,2021-08-30,Wheat,32.807555983634266,53.15994361736103,21.16849791941416,3.921800302793672,4.183223014788808
Region_D,2021-08-31,Corn,25.160020745328833,8.219862551402466,36.27680947062077,3.5437926600950274,3.3851977512409364
Region_D,2021-09-01,Rice,21.232910648269083,104.32656413709739,44.37313187038961,1.8543484383422975,4.06677172618418
Region_A,2021-09-02,Wheat,27.299860714695583,38.72811802854619,,1.328201474225961,2.8426274460052756
Region_B,2021-09-03,Corn,21.61142315123947,16.597195097022187,44.25444864184172,3.904029895950103,3.4510349691415496
Region_D,2021-09-04,Soybeans,35.066936237633115,27.689108059388406,42.22289855800854,2.6337107564558586,4.211410579465495
Region_B,2021-09-05,Wheat,25.682676655413687,1.9147537851351137,52.788658133133936,1.516052984677831,6.6129102010438405
Region_B,2021-09-06,Corn,23.173392243439455,6.8406557923332,30.47683619261203,3.274798901743738,4.308036189402071
Region_C,2021-09-07,Rice,25.923401529324543,72.52495367560702,33.23004861541469,0.6815023346230339,2.6519344019694913
Region_A,2021-09-08,Rice,18.264368552351517,0.0005817411525216162,,1.9677661435771407,3.076240317977297
Region_D,2021-09-09,Wheat,20.141929807446743,26.941182510663552,48.301918118626105,2.6085064756601057,3.046585891616146
Region_C,2021-09-10,Corn,31.00206953972213,36.96062204669365,49.003985883950634,1.1658125034923263,1.704356827369985
Region_C,2021-09-11,Wheat,21.71552860514302,2.8091784578248458,44.51225319318508,4.930945149158778,3.169909808298563
Region_D,2021-09-12,Wheat,19.7654450865903,180.74087681393877,51.834936668899275,1.4409381406532642,4.232829081821745
Region_B,2021-09-13,Corn,27.68326376263643,12.81726725915564,28.21959132623619,1.0865890851946949,2.225767880923205
Region_C,2021-09-14,Corn,30.928520773314986,18.134558806708508,56.67224111551137,1.4159069324910338,4.548482651050593
Region_B,2021-09-15,Soybeans,28.594766553325336,18.11615123619793,55.23238621712258,3.960775099218759,3.9877748210843382
Region_A,2021-09-16,Corn,29.980238429029082,13.095301511269733,47.35621997245747,2.4147754667232926,2.765766678028962
Region_B,2021-09-17,Rice,21.216024557152696,0.0737454615192529,57.8179890877106,3.044371728886421,3.3584703626621524
Region_A,2021-09-18,Wheat,17.89094666629078,65.34547855373437,23.433767923222263,0.5945412064386233,5.0983218076410335
Region_B,2021-09-19,Wheat,32.506668259777435,170.32884094513744,34.755518637373484,0.6549408885799155,4.233547813505866
Region_C,2021-09-20,Rice,23.38660080578932,12.69905152221055,32.64696539318048,2.5062149742215727,3.508783654898148
Region_C,2021-09-21,Corn,23.745834917724764,54.39061967302936,47.21479323757343,4.174948594407306,3.262316683039016
Region_A,2021-09-22,Rice,31.640970709245288,67.71969706403121,29.498592603978544,4.483574954184044,3.5766090704516595
Region_D,2021-09-23,Rice,27.7811500470033,94.33386140185173,47.574951493374854,0.890179554180381,2.988236442057697
Region_A,2021-09-24,Soybeans,27.27943886040804,27.463528969361278,53.705361439967135,2.9226339594546027,1.3952504942809854
Region_A,2021-09-25,Rice,35.825011724505416,18.04353710296746,46.95202900083999,4.609533588256717,5.542177910534731
Region_B,2021-09-26,Wheat,21.782408848099287,19.67399596573177,42.83751023661501,2.2458773947904884,3.6553249991994017
Region_B,2021-09-27,Rice,29.639200640406187,62.347726799621164,30.12126659099251,4.233046241427658,3.898147265122537
Region_A,2021-09-28,Wheat,25.285065624485423,84.85323753150264,31.53149033874635,1.101630444797463,3.4420922501230913
Region_C,2021-09-29,Wheat,26.342961394316283,10.021056582081991,52.49618905296667,4.709275203505094,2.764883199275412
Region_B,2021-09-30,Wheat,32.64234213206266,23.17651199833902,47.793490039053324,3.881404928890862,3.3140755190512294
Region_D,2021-10-01,Corn,27.53917878144812,116.10888745885164,39.60980480622456,4.736004767541058,1.9006052378056888
Region_B,2021-10-02,Soybeans,27.691480395248163,82.17391843646854,35.8209045423411,3.544777550986279,5.777086498053304
Region_B,2021-10-03,Wheat,30.36253668654901,209.5154769341188,19.74192126888623,2.1353176939974214,2.265488001577604
Region_D,2021-10-04,Wheat,23.175236352285573,70.17167191600204,29.291475813155614,4.721815276361251,2.4680337161528207
Region_A,2021-10-05,Corn,20.803951663304968,24.97740614418322,59.114190871397234,1.740050493391303,3.0597407956135996
Region_D,2021-10-06,Wheat,19.775954029894834,44.6577511649979,27.195444289975335,1.9947763492777963,4.788075724852377
Region_A,2021-10-07,Rice,15.16821705311999,54.08986102064621,41.89479821221081,3.6536378810078314,3.514508999262654
Region_A,2021-10-08,Rice,,4.085227772741556,50.07443973195198,3.943923347864238,2.2638642039695376
Region_A,2021-10-09,Soybeans,19.483958171391585,39.31764431762053,27.450773319977074,4.682315677321192,4.754338360757339
Region_D,2021-10-10,Wheat,23.89373188207114,61.776756167841384,41.84710474781083,1.4216108407529426,4.231000626785481
Region_A,2021-10-11,Corn,23.615933500555396,9.155371515647234,49.37915537510655,4.090991158486508,4.038434957216452
Region_C,2021-10-12,Rice,26.537033489045506,75.85016529870559,40.1249932190725,3.8234572402863356,4.21573424117084
Region_D,2021-10-13,Corn,29.078686062696484,43.82619835734714,68.68403055666768,0.7870755031411905,5.894361900582451
Region_C,2021-10-14,Corn,29.302367441798726,152.0592755555257,23.314007411218046,2.242504135445931,5.685094895036112
Region_A,2021-10-15,Rice,22.08461280715531,2.167420526105625,50.58728529883879,1.7724445567704437,2.8132846569967045
Region_B,2021-10-16,Corn,24.164391431067944,15.4164301404719,38.27198262603535,1.8702069095931368,5.123884992811153
Region_A,2021-10-17,Rice,26.412899752441497,46.00914975811219,47.719201548366755,4.9232609579961535,3.8831681897589005
Region_C,2021-10-18,Corn,23.756544369082263,17.58862845523176,44.41307151699246,3.3924983606596757,3.9990958161377494
Region_C,2021-10-19,Rice,33.03672788009996,62.66238300943795,32.668438028900034,3.7295427100707483,1.8077291683566714
Region_D,2021-10-20,Wheat,27.454874758191256,71.14901324549238,42.2899639245934,4.8947793679175415,3.329614234611804
Region_B,2021-10-21,Soybeans,28.674388930249087,5.407997301929704,21.420985486017127,2.197408021059374,2.687176409663435
Region_D,2021-10-22,Rice,28.314406343337062,36.062362177253796,46.032475005713934,4.108280758037626,4.328058814893309
Region_C,2021-10-23,Rice,30.867369287426627,35.55441374949078,42.98158465990526,2.455389334870229,4.571080500402805
Region_A,2021-10-24,Soybeans,25.905107793518535,23.04472380936284,46.38660168643102,4.412901523167409,1.4255136489836886
Region_B,2021-10-25,Rice,18.515840260220767,135.09709168835877,50.581183250871504,1.3129589359008644,3.4779651359957295
Region_A,2021-10-26,Rice,26.998439758763208,87.86973400640409,43.67619840209711,4.764587796789258,4.621861504794252
Region_A,2021-10-27,Corn,21.743215531040853,59.73568708741899,,1.4844726878489585,3.313321037686555
Region_B,2021-10-28,Soybeans,22.356916591251217,62.64531019127748,31.18931663338708,1.967992281414192,4.229063645002364
Region_D,2021-10-29,Wheat,27.931820093775467,30.968462211463795,32.87779236350949,3.9028650534805123,3.851165467627084
Region_A,2021-10-30,Rice,31.19141535716818,126.9119037856019,51.86734620177331,2.27189813704433,3.8416602319526265
Region_C,2021-10-31,Soybeans,25.106357883680307,59.30589566671045,54.36335405705979,3.2369511954490098,3.2286850219317027
Region_A,2021-11-01,Corn,26.544165062994818,65.27832886776416,37.61889563687946,2.5005807548124284,2.2834191958642904
Region_B,2021-11-02,Wheat,33.51107472317619,98.91321354357859,40.460027472532744,3.8406647169040182,2.3784698525749723
Region_B,2021-11-03,Soybeans,26.203765897442842,16.015193846438724,30.953856250062337,1.5274906356587488,4.209352514455317
Region_B,2021-11-04,Wheat,38.008415570901974,82.27162675622995,51.72756845267445,0.7630609425659465,3.519458255518883
Region_D,2021-11-05,Wheat,27.82754822815772,10.860596594951662,46.65416823691778,1.849682288628798,3.3614877553927753
Region_A,2021-11-06,Wheat,16.19618620422091,21.182112208300723,59.412174364637494,2.634388991907936,3.0761099576776476
Region_D,2021-11-07,Rice,28.766708105522664,20.444331813511393,31.21676922820261,1.2560902348670535,3.194811154519248
Region_D,2021-11-08,Rice,26.90579192441389,192.0443811126308,,2.0965878034537493,4.546911794488139
Region_B,2021-11-09,Corn,31.448763770413727,97.08398381862212,,2.2999235823210586,3.164755918131973
Region_B,2021-11-10,Corn,28.36590675634979,60.3939982992444,46.464895377257704,0.7582632965972309,2.1589352866984313
Region_D,2021-11-11,Soybeans,24.307720080081133,64.92457117101071,37.84332362452368,3.1248826168289203,4.243651775540173
Region_A,2021-11-12,Corn,18.878508818553172,41.28512898420655,31.270389095462995,4.479545425870794,3.295123336135283
Region_C,2021-11-13,Wheat,23.954883713569874,146.95877652546008,48.81407528923571,1.1828431082887358,3.5313958655327764
Region_D,2021-11-14,Wheat,20.7473977289535,34.28462706605279,47.211353625455814,3.190136060306813,5.10757830639951
Region_A,2021-11-15,Rice,22.097382750976386,23.943558284108544,30.83725899436275,3.4913264220988083,3.479439442649493
Region_B,2021-11-16,Wheat,27.94289202210305,8.898671397007586,53.55442801105496,2.3870060618867974,3.789183673118725
Region_B,2021-11-17,Soybeans,33.34952252175703,77.13703589415599,51.70198709196604,3.654939143139215,2.3210765087016747
Region_A,2021-11-18,Wheat,26.973357649114906,66.29646409861012,41.34296497247793,2.348291945709554,3.28033054764904
Region_C,2021-11-19,Wheat,19.020584689824076,24.254242142454213,40.79597862376036,2.770867795898457,4.109526045208601
Region_B,2021-11-20,Soybeans,27.223013341100703,1.2758100477195538,45.540577711159074,0.5330887004949214,1.9446262661587577
Region_B,2021-11-21,Corn,30.983157433228257,91.31671580553208,31.38296929743742,3.6127405136060995,3.7008450931157095
Region_B,2021-11-22,Corn,21.95108547840309,0.5741834552131777,40.30031479164082,3.47604205525126,3.6007910726448062
Region_A,2021-11-23,Soybeans,,60.8191040330119,18.4761645539082,0.6728039479685506,3.5412874555874394
Region_D,2021-11-24,Rice,25.073440973645987,175.75825789699059,48.76455645502936,2.157125483278099,4.537158898658243
Region_B,2021-11-25,Wheat,21.075508434588798,28.782549581847945,24.385067775581405,4.905643283562503,3.8344385148485216
Region_D,2021-11-26,Soybeans,28.241402169219295,13.392234052435345,55.03419828428999,2.393314531558776,4.978071898356444
Region_C,2021-11-27,Wheat,24.395259256961094,61.01713820598991,36.698799060335496,2.758754323093288,2.506410484405964
Region_B,2021-11-28,Rice,27.097662219535138,84.94848005046627,37.88333018068823,4.594685711718734,3.635924567218348
Region_B,2021-11-29,Wheat,20.562539110989498,39.530318159445024,33.72266093915494,3.727678441395904,3.5844667863899473
Region_C,2021-11-30,Soybeans,22.812708498382946,170.61586182015415,37.11961126077924,3.119315590059006,2.4307455062449197
Region_B,2021-12-01,Wheat,28.611906789138857,2.652569402128082,54.18531345148037,4.090121066034826,4.4562950020913465
Region_D,2021-12-02,Corn,23.135834239541165,35.13923344642868,15.121913434649205,4.38964819905188,5.8246733058528175
Region_A,2021-12-03,Rice,33.63481925616703,63.3729623674889,52.769653860881874,2.555996322817701,3.482993925516169
Region_D,2021-12-04,Rice,23.001819071926988,99.25767462153395,43.38023481101708,2.6379876421932593,4.005021088273767
Region_A,2021-12-05,Rice,26.12342362875943,9.877178007997745,27.929783521427844,2.237229210433261,3.5845184758153272
Region_A,2021-12-06,Soybeans,29.662954159365448,80.47276607020213,29.24687606950762,4.850177630083072,2.786415330092824
Region_D,2021-12-07,Rice,17.908171335334842,40.22707936999149,56.763930272082035,3.637248144306577,1.6792397221979838
Region_D,2021-12-08,Corn,16.19595594009612,25.254909675138965,30.544931200572687,0.8745037979363253,2.7942265169046347
Region_D,2021-12-09,Soybeans,17.371718427149524,7.061765505724636,28.466494894040405,4.383318304908583,2.1080416190482687
Region_D,2021-12-10,Corn,31.31292051713591,100.23368553021274,51.373145423647294,2.6625197337632063,5.204102078059118
Region_C,2021-12-11,Wheat,22.240709270537767,8.55562319381555,43.385528762859146,0.8093925789011935,3.384890306076761
Region_B,2021-12-12,Wheat,37.79099642834126,18.537813911121624,30.620744234636014,2.9737276482348998,3.1540806709528293
Region_A,2021-12-13,Wheat,22.178762006713058,17.127722026386042,42.16624975404619,2.377239255390659,4.389153824787806
Region_D,2021-12-14,Wheat,25.922756515985185,102.5578801850155,29.742473163597225,4.449872321881812,2.378248897144112
Region_D,2021-12-15,Corn,32.71054976283938,55.84436228630647,51.00821398422605,1.417975716242243,2.7331359619954476
Region_D,2021-12-16,Soybeans,35.03046444079561,79.64905291553204,50.61370964873134,4.2190907427148225,3.568072269248621
Region_C,2021-12-17,Soybeans,35.30751788318199,14.415306609661313,45.32006198821943,3.009599110334537,4.5287689914234805
Region_D,2021-12-18,Rice,31.041831152965713,49.02467874882831,43.61661061247017,0.7457463644606107,4.001685045168788
Region_D,2021-12-19,Corn,30.120312629057313,42.4019381061268,57.61188124867374,4.87330385596468,3.748325142515882
Region_D,2021-12-20,Wheat,27.962634746005914,89.43731370964588,39.996863273882255,2.8067685984643997,3.5781177352360163
Region_B,2021-12-21,Corn,28.89180538083319,118.26935506050371,28.181258745791986,1.808945844042121,3.900235855526775
Region_C,2021-12-22,Rice,22.244071418357333,0.6115634704485624,44.49473912832307,2.6123307889516614,3.701652905129255
Region_D,2021-12-23,Rice,20.909005582888465,56.0459500444768,60.86047049537114,4.360360025828701,2.4700277252230642
Region_A,2021-12-24,Corn,24.98312771294524,2.661379202311137,29.85240506814148,1.8720640597327858,3.546079221633151
Region_A,2021-12-25,Corn,24.149076887375358,39.798730368494475,36.38537233306014,1.3670437841901515,2.4263113410822474
Region_A,2021-12-26,Corn,22.733859753363625,16.9580835284943,44.16446038101453,1.0808206111889667,3.5810825429008237
